MFSC_0,MFSC_1,MFSC_2,MFSC_3,MFSC_4,MFSC_5,MFSC_6,MFSC_7,MFSC_8,MFSC_9,MFSC_10,MFSC_11,MFSC_12,MFSC_13,MFSC_14,MFSC_15,MFSC_16,MFSC_17,MFSC_18,MFSC_19,MFSC_20,MFSC_21,MFSC_22,MFSC_23,MFSC_24,MFSC_25,MFSC_26,MFSC_27,MFSC_28,MFSC_29,MFSC_30,MFSC_31,MFSC_32,MFSC_33,MFSC_34,MFSC_35,MFSC_36,MFSC_37,MFSC_38,MFSC_39,MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,timestamp,class_id
-40.55659,-31.628908,-34.346226,-30.49136,-29.668554,-29.673353,-30.375319,-34.031128,-37.427948,-43.021492,-38.832848,-39.00188,-40.88119,-41.890717,-39.664978,-42.336174,-41.083298,-43.18626,-48.68651,-49.088074,-49.809837,-48.52353,-52.557137,-60.80311,-64.13113,-65.22352,-67.98238,-73.90247,-76.34447,-78.01493,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-409.03494,186.32617,-27.971727,-29.612087,12.674165,-15.252762,-24.67603,-14.718877,-21.686958,-20.663116,-10.831045,-6.640442,-6.352354,0.837,0
-45.07344,-37.10551,-31.423328,-33.69684,-32.12059,-31.48726,-31.872345,-30.937717,-30.239567,-40.881874,-39.75528,-36.570465,-33.48477,-33.99727,-40.680008,-44.46138,-44.00134,-43.757965,-46.47458,-46.936024,-51.735214,-49.43849,-51.75145,-58.286438,-64.24356,-65.678856,-66.950676,-72.228714,-74.972145,-78.304794,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-404.42615,188.76895,-30.016644,-33.89985,6.1179295,-15.975533,-16.750288,-6.5022945,-15.44705,-15.651114,-7.358548,-0.9335415,0.5039252,0.864,0
-39.71244,-31.94555,-32.08065,-29.367626,-28.367428,-27.733608,-26.792286,-28.112669,-29.64809,-34.01357,-36.620804,-37.17886,-35.398224,-36.497124,-36.666298,-42.971138,-39.819786,-44.143593,-46.01454,-47.440018,-49.67679,-49.77112,-52.871918,-56.89528,-62.729736,-67.34497,-66.99295,-70.1409,-75.180504,-76.62281,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-389.8481,202.12909,-25.547848,-32.152992,3.5094132,-22.277485,-22.899427,-9.809919,-14.600664,-14.544172,-8.39235,-2.89495,-2.8303218,0.891,0
-39.82254,-31.652678,-27.18002,-25.78615,-23.514544,-23.534904,-26.603298,-35.016586,-33.671234,-38.15497,-40.631126,-36.51503,-35.190533,-33.58993,-39.438663,-40.647903,-41.34292,-43.82769,-47.925728,-46.951492,-47.396904,-48.703156,-51.787987,-58.118553,-63.208458,-65.47633,-68.244415,-68.50284,-73.142105,-78.05214,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-390.10275,200.26385,-26.596113,-27.758257,11.039216,-16.360538,-22.07238,-15.49626,-23.859161,-25.246048,-18.216745,-6.547797,-3.2844515,0.918,0
-40.48002,-32.32084,-30.544144,-28.324368,-26.167912,-27.326138,-25.596912,-31.091965,-36.780457,-36.737473,-36.93485,-35.28157,-34.16326,-33.071728,-40.995445,-40.182327,-41.020103,-46.127262,-47.795067,-48.25293,-50.96711,-50.099255,-49.401596,-57.190414,-60.931755,-62.767975,-67.01537,-69.76165,-75.596466,-78.477196,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-388.83994,201.3642,-25.267635,-26.013885,9.106107,-17.46682,-12.470188,-4.3924184,-21.144985,-18.948528,-7.480505,-3.2664247,-0.5936706,0.945,0
-36.43058,-29.39407,-28.381464,-30.363537,-27.29409,-21.856255,-24.1987,-28.012001,-29.883053,-32.74573,-37.113304,-37.752945,-34.14997,-34.480286,-35.497368,-38.87718,-40.78923,-41.454464,-44.941,-47.75097,-47.672935,-46.70629,-49.346375,-56.824333,-60.19718,-66.005165,-66.30975,-68.72789,-70.91334,-71.78394,-76.62347,-79.54141,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-374.2417,206.974,-29.60896,-26.737524,5.6696744,-18.168015,-19.65171,-15.107363,-15.662554,-14.520652,-7.1512527,4.6733527,-2.9025753,0.972,0
-37.62402,-28.934212,-28.932491,-27.448671,-27.785423,-20.536348,-24.280113,-25.242254,-32.39071,-33.762703,-35.133522,-34.671494,-33.575897,-35.346542,-40.218582,-44.59153,-43.213356,-43.62996,-45.729256,-50.15106,-49.353546,-46.091652,-50.182625,-55.429344,-61.361755,-62.68357,-63.01071,-66.66923,-70.46244,-74.17954,-77.33746,-79.25547,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-378.61166,204.95306,-24.046635,-18.969593,4.5906477,-24.691643,-16.00383,-9.27844,-17.050474,-14.78706,-12.145311,-2.7953284,1.1481303,0.999,0
-36.22686,-30.668167,-27.871544,-28.278675,-23.943394,-23.069881,-22.23342,-32.59705,-35.205067,-35.07711,-38.305454,-34.767494,-33.926422,-33.213478,-38.57622,-41.97525,-40.886963,-40.14552,-43.46856,-44.98259,-44.699646,-45.103416,-48.567093,-57.384766,-59.029877,-59.494774,-62.899254,-68.03486,-69.15924,-71.98819,-74.70629,-77.581154,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-372.96188,199.99075,-36.41226,-20.562828,10.164309,-18.321617,-17.875126,-14.202457,-17.79245,-18.912476,-16.178844,-4.7545443,1.6451199,1.026,0
-36.71993,-27.364586,-27.296791,-24.556664,-26.685715,-22.44825,-23.3964,-23.719267,-28.938168,-36.341766,-36.498573,-34.336227,-32.746178,-35.027035,-37.636353,-39.806503,-42.169376,-40.05784,-42.441772,-44.700382,-48.57067,-45.320663,-47.816742,-53.795975,-58.823853,-61.14486,-61.353058,-65.21476,-73.29452,-72.78004,-75.70072,-79.29725,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-365.30505,209.00134,-31.813309,-19.094595,6.843876,-25.532307,-19.297216,-13.288307,-19.258873,-14.788181,-10.112152,-2.9209394,0.95210195,1.053,0
-34.672104,-23.089624,-23.389122,-26.388271,-24.973,-20.13453,-22.722538,-22.356905,-26.845203,-30.641052,-36.118874,-30.588581,-31.150698,-29.446617,-36.00947,-37.682335,-37.445053,-41.729103,-44.138077,-46.465893,-45.492516,-45.390663,-47.255333,-57.485344,-57.295372,-56.877663,-60.616173,-66.66022,-71.34184,-72.7858,-77.50036,-79.41925,-79.63207,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-357.52658,215.90984,-32.671993,-22.905178,4.105896,-24.566486,-13.769413,-12.100933,-21.830593,-14.030065,-10.6421585,-3.6698084,0.071120314,1.08,0
-38.879646,-28.187693,-31.954105,-24.282139,-25.094624,-25.341446,-25.598036,-27.429375,-32.398167,-33.13751,-36.612366,-32.19435,-28.541992,-33.279995,-34.369568,-35.85913,-38.96103,-38.533916,-46.522728,-45.797455,-47.775154,-45.47771,-49.391212,-56.58332,-58.195656,-57.571793,-59.612236,-65.64604,-70.30331,-72.0436,-74.85477,-79.53322,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-365.37317,203.25969,-39.69008,-24.313526,1.6976168,-20.707748,-10.047982,-15.4799385,-24.075392,-16.454956,-14.000951,-4.6548014,1.2912985,1.107,0
-38.16417,-29.267582,-27.436743,-19.45528,-19.937336,-21.525387,-21.64922,-29.570671,-25.170992,-25.935673,-33.811733,-33.111343,-32.290977,-32.332333,-34.140068,-37.98854,-38.820618,-36.971107,-41.9678,-47.112404,-45.89862,-45.956894,-47.8144,-52.595238,-55.443176,-60.624825,-63.32528,-65.006935,-67.402466,-69.677734,-73.99466,-77.404686,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-351.42715,213.84552,-35.88882,-20.346918,0.25133848,-24.952415,-16.022629,-17.75526,-20.734453,-17.59313,-13.281723,-4.6764827,-11.066956,1.134,0
-35.905357,-29.843843,-23.76006,-20.093864,-19.551437,-24.732824,-21.042305,-22.739845,-27.717136,-31.105907,-35.785004,-31.379936,-29.548122,-30.426737,-31.051523,-36.67434,-35.419357,-38.384647,-43.45945,-48.214127,-47.01434,-46.236244,-48.236664,-52.613724,-57.75524,-58.383507,-61.31765,-62.98121,-70.942665,-72.2895,-76.29271,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-349.00497,220.57474,-34.811882,-24.272186,2.801436,-22.994045,-12.180749,-17.132927,-29.250694,-17.655289,-10.449559,-5.201291,-4.8304605,1.161,0
-30.331161,-25.310581,-32.386578,-24.722668,-20.958185,-21.554588,-19.34941,-26.18579,-28.305151,-31.923973,-36.521767,-27.601212,-29.849836,-36.523277,-38.517464,-40.752876,-41.22523,-39.01947,-43.73054,-46.216713,-44.05313,-42.077675,-45.20568,-53.292686,-57.251183,-58.934494,-59.919197,-62.891663,-68.9298,-70.934784,-74.86856,-78.93314,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-355.16043,210.396,-34.991623,-13.498615,4.202209,-30.14347,-16.536606,-11.627973,-16.683168,-15.133608,-13.421532,1.3245233,4.3749547,1.188,0
-30.896431,-25.802237,-24.693993,-20.897547,-23.300722,-19.014421,-20.09186,-25.151611,-33.005684,-33.48709,-33.23034,-31.862602,-30.050402,-30.861206,-35.103783,-40.970695,-40.811874,-36.811054,-40.261982,-43.095306,-45.16207,-44.88375,-50.524307,-57.160423,-57.29709,-58.363068,-62.219826,-66.99419,-69.00608,-70.8488,-75.992836,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-351.97055,219.41489,-30.056242,-17.96622,8.078352,-20.10718,-15.948921,-16.707287,-18.18127,-14.439148,-18.551977,-7.611841,5.363764,1.215,0
-34.086643,-29.238758,-25.40086,-21.68679,-20.926237,-18.342909,-17.230698,-24.238102,-27.055597,-30.48971,-37.545807,-31.666948,-29.863346,-30.87182,-33.945274,-39.440105,-40.54905,-37.285286,-42.545155,-45.923134,-46.05948,-45.24063,-48.01651,-53.911568,-54.626587,-58.54766,-59.31749,-65.01681,-68.346855,-69.22916,-74.30654,-77.99909,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-347.47385,218.16188,-32.31046,-16.281393,1.2589811,-25.972176,-15.001284,-19.29313,-24.266022,-17.598516,-12.961977,-0.35690853,1.749495,1.242,0
-26.669323,-19.269773,-25.45457,-20.72186,-19.519876,-18.981,-19.424065,-26.006466,-33.99121,-32.48796,-33.106762,-31.308344,-29.815863,-29.724205,-37.63694,-37.13658,-40.7965,-38.66124,-42.53031,-47.736004,-46.53398,-44.403236,-49.191723,-54.04049,-56.125572,-57.178047,-62.17183,-63.42685,-67.23904,-69.07524,-73.42999,-77.02008,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-346.46802,219.35101,-28.746723,-11.54977,5.2703867,-19.84893,-9.704846,-15.157854,-21.51034,-20.587687,-17.638306,-5.1073346,-3.8380766,1.269,0
-28.523277,-20.907055,-22.64739,-27.052208,-26.48404,-18.742348,-19.97598,-26.106932,-29.878765,-34.716423,-34.505775,-27.762222,-30.83481,-32.868645,-34.697525,-35.757355,-36.96724,-34.919815,-41.048523,-44.41561,-42.589523,-44.651802,-48.60215,-54.460213,-56.836304,-59.525047,-59.17855,-63.10923,-64.73026,-66.61918,-70.50366,-77.317635,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-341.48767,215.2957,-37.016304,-12.006668,7.1743593,-11.936198,-7.75911,-19.299942,-12.025675,-10.732814,-15.284948,1.3844808,-0.12733519,1.296,0
-30.796791,-25.5449,-21.71016,-23.896715,-21.704428,-21.17154,-24.64682,-25.10022,-25.639374,-29.646801,-33.553856,-29.307182,-29.966145,-30.482307,-32.359104,-38.061466,-36.25154,-36.693108,-39.743896,-41.221474,-40.96884,-43.48915,-51.182858,-53.57527,-56.78649,-58.26323,-58.868484,-65.37222,-70.01579,-70.08221,-71.9183,-77.301414,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-338.44522,223.75336,-37.261185,-19.753178,8.38059,-17.214886,-12.749947,-13.305612,-12.642217,-10.673473,-14.324775,-6.9274063,-0.51248443,1.323,0
-34.378887,-25.633997,-24.500132,-21.096653,-20.366144,-23.381609,-23.752552,-26.204693,-30.389517,-25.753025,-29.151413,-31.255283,-29.166267,-27.064644,-28.813644,-40.252438,-38.35128,-35.161316,-39.38926,-44.136475,-43.798477,-44.840454,-45.396996,-52.664215,-56.5746,-57.897835,-59.902092,-61.555527,-68.010025,-71.38523,-73.592186,-79.79338,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-338.79376,219.74065,-41.580772,-19.717033,4.5353146,-21.702389,-8.814431,-11.090088,-16.684906,-15.0851345,-18.48084,-8.316302,-4.1203537,1.35,0
-34.35105,-25.495216,-20.483887,-21.135624,-21.674534,-17.836582,-16.360933,-22.195686,-25.183214,-27.5433,-28.880447,-30.375021,-30.511654,-29.64468,-27.775616,-34.917114,-36.379936,-37.472267,-39.788055,-41.295395,-44.245167,-43.18186,-47.442337,-50.329063,-55.292908,-60.021393,-60.505356,-63.884293,-65.59212,-68.61285,-73.15365,-78.85576,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-329.1483,227.44089,-40.426735,-21.601767,-0.24531105,-26.383236,-16.99819,-19.783545,-18.768833,-14.86117,-12.874384,-0.2439053,-6.2025843,1.377,0
-29.90691,-23.907967,-28.584698,-20.988646,-20.028566,-19.620264,-18.666471,-23.380611,-29.800116,-31.492008,-28.13768,-28.974186,-26.590519,-27.050138,-27.606031,-34.381855,-36.5114,-37.641853,-36.101406,-38.481884,-39.62216,-42.538013,-46.27982,-53.57483,-56.230545,-58.512016,-59.943832,-63.48284,-67.53066,-69.59856,-72.60413,-79.86089,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-329.55017,224.73341,-48.491947,-26.722748,6.096667,-18.321217,-13.185006,-16.043747,-16.958923,-18.346487,-19.507996,-0.06428848,5.3037233,1.404,0
-30.488754,-21.525799,-22.600546,-21.717,-23.436422,-22.912865,-16.119879,-24.703625,-26.1599,-26.59972,-30.964237,-29.210552,-23.520119,-23.547394,-23.637693,-30.734066,-33.808296,-33.93647,-37.77008,-39.11626,-40.022705,-41.80804,-45.225197,-50.45701,-56.202866,-59.669632,-61.528526,-62.948044,-66.20267,-68.63757,-72.51526,-76.263435,-78.16423,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-325.98544,223.12653,-56.09052,-32.584873,4.466685,-14.066599,-9.431305,-15.877084,-17.909122,-18.85168,-14.546646,3.2623334,-2.8832946,1.431,0
-34.506767,-20.638842,-23.384565,-21.101208,-22.48962,-19.178589,-19.2146,-24.174282,-27.786564,-33.6498,-30.464336,-26.292202,-28.06723,-29.06513,-28.830975,-35.423294,-37.247276,-37.486176,-37.79715,-38.726616,-41.26265,-43.756462,-47.423744,-51.50686,-54.34639,-58.088486,-60.1818,-61.460396,-65.19188,-67.466736,-71.17306,-77.11794,-76.52107,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-330.7956,219.67996,-46.317642,-18.798748,3.7521095,-20.734295,-13.115725,-18.54597,-16.749033,-18.0612,-21.914444,-4.074842,-0.8138171,1.458,0
-33.992516,-23.946476,-24.125648,-21.48117,-17.590628,-18.133078,-16.240446,-21.919,-24.72123,-24.641773,-28.460342,-30.586575,-29.042553,-30.487865,-33.209656,-34.34146,-38.16923,-36.624622,-39.93139,-38.237923,-40.844543,-41.688408,-44.76596,-52.53164,-54.700188,-55.494606,-59.289604,-59.061874,-62.831543,-63.876465,-68.47977,-72.81345,-75.27138,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-320.66873,220.02213,-43.450287,-10.10695,-2.7833552,-22.327831,-14.550478,-20.951454,-10.8003235,-16.794712,-18.8032,-1.7480589,-3.953947,1.485,0
-29.532738,-20.618166,-23.433252,-19.092188,-18.631893,-16.285429,-15.24383,-19.376442,-21.46732,-23.5464,-30.128181,-32.998882,-28.254822,-28.418377,-26.925074,-36.46734,-33.376152,-36.298695,-40.34192,-37.98152,-39.24975,-42.83352,-49.24154,-50.797977,-52.204643,-55.06353,-57.191933,-60.208138,-61.29167,-63.0828,-67.038246,-73.28258,-75.558174,-77.673096,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-313.26285,224.29146,-43.264206,-10.11193,-7.9913597,-26.504364,-17.091457,-27.725208,-13.445115,-10.7902565,-12.425607,0.41825676,-4.1055336,1.512,0
-31.081833,-20.843481,-23.341663,-24.651003,-20.975168,-18.92716,-16.995533,-21.03804,-28.854996,-30.486351,-28.045275,-24.52169,-24.781935,-26.413502,-31.938557,-32.68596,-34.687195,-35.267822,-39.322556,-37.452213,-35.98697,-40.719643,-44.023804,-49.7996,-51.457504,-53.019867,-57.387543,-59.763245,-60.984146,-62.01126,-67.72731,-70.088936,-72.49097,-76.7487,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-306.5657,218.99542,-53.03662,-10.135298,-3.6315913,-18.109074,-10.611534,-14.953011,-8.955368,-20.42802,-16.295166,-0.5394821,1.8371346,1.539,0
-31.194805,-21.201363,-24.414167,-19.52974,-18.576569,-19.88328,-13.638405,-17.792969,-22.496578,-26.334301,-27.759377,-24.47499,-25.521177,-32.379147,-33.24396,-32.155453,-33.309563,-36.90251,-38.102028,-38.520092,-36.00512,-39.13588,-45.800877,-51.647385,-54.70159,-55.07448,-55.831955,-61.618973,-65.192085,-64.530495,-66.869,-68.298294,-71.59998,-76.00834,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-309.25275,222.90335,-45.45452,-12.436592,-5.31921,-19.137093,-19.987629,-18.527771,-6.0924463,-15.542492,-11.210121,-4.715273,-0.52650774,1.566,0
-28.677736,-22.760239,-21.040226,-23.06057,-22.201889,-16.545874,-13.705985,-18.846764,-21.065582,-27.013996,-27.291384,-26.235384,-26.056616,-29.223297,-35.346718,-37.896645,-35.736954,-33.414856,-36.366722,-41.112656,-41.209167,-41.255363,-47.719894,-50.879814,-53.646538,-57.355682,-58.19906,-59.0112,-60.07242,-61.523636,-66.81946,-69.96281,-70.1013,-76.48756,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-307.48325,224.0502,-39.534313,-7.7858114,-10.992665,-19.302841,-16.929262,-21.05965,-2.4845386,-11.483766,-12.301331,-1.543683,-0.60605687,1.593,0
-27.329117,-19.614447,-16.42204,-16.477306,-16.38114,-17.726353,-19.721088,-20.25739,-26.424915,-31.456095,-24.486187,-25.628422,-26.594875,-29.21764,-26.780045,-30.637947,-33.554085,-34.75329,-37.15326,-39.2619,-38.79676,-40.68959,-48.3881,-51.1267,-52.762596,-53.79249,-54.080322,-58.45765,-61.151955,-62.671104,-70.604645,-72.06745,-71.62406,-76.1599,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-302.5643,231.995,-42.391098,-7.265024,1.3626721,-14.980145,-7.2096167,-20.752663,-17.560162,-14.812334,-20.105944,-10.076441,-0.7354008,1.62,0
-28.25643,-19.72204,-16.433098,-20.476074,-21.728355,-20.80294,-18.03961,-19.846334,-23.828575,-25.788345,-25.427973,-25.111507,-25.086472,-27.358858,-30.11348,-31.724453,-30.858864,-35.025955,-36.768303,-39.451786,-36.75672,-40.252518,-45.40924,-49.24383,-50.535103,-52.187187,-54.362495,-58.559586,-62.20903,-63.567833,-69.96557,-74.37125,-75.37075,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-302.05054,229.31134,-52.545586,-11.127938,1.2358298,-19.644133,-3.2867794,-14.033986,-10.681913,-9.80608,-16.240768,-5.529898,-5.9203043,1.647,0
-30.126547,-21.74872,-14.437611,-16.846521,-16.12051,-13.448481,-16.507122,-22.303932,-21.079018,-22.102602,-26.55864,-27.478928,-25.737604,-27.714317,-30.134037,-32.759598,-33.96544,-32.505215,-34.67803,-39.002796,-37.495018,-39.99111,-44.37877,-48.060432,-50.530663,-51.853043,-55.52098,-60.199684,-63.27247,-62.839485,-66.920204,-72.94918,-74.892845,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-296.94717,233.93536,-47.447113,-5.7754164,2.2724187,-23.312712,-13.036627,-20.573126,-14.233305,-15.73287,-17.003767,-8.768722,-10.296959,1.674,0
-28.179459,-20.111765,-17.164602,-22.81416,-17.416344,-16.581247,-12.072023,-15.8040495,-20.281555,-24.359528,-26.500643,-23.863373,-26.334412,-26.958803,-27.701015,-33.617916,-34.652542,-30.853313,-34.455105,-37.172287,-35.160873,-38.238163,-45.335007,-49.380463,-52.81826,-53.344734,-57.239517,-60.016266,-60.888573,-63.313606,-66.74671,-71.31475,-71.70543,-75.98748,-79.60424,-80.0,-80.0,-80.0,-80.0,-80.0,-294.07114,232.32611,-49.758343,-12.691571,-5.050729,-22.26146,-19.780117,-19.927666,-4.205283,-12.439829,-12.880324,-0.19174111,0.26636004,1.701,0
-28.103603,-20.71578,-16.463089,-19.609823,-13.990791,-13.243683,-17.080942,-19.733475,-21.054518,-25.529167,-25.35999,-23.634432,-24.975285,-28.900553,-26.0377,-29.999065,-29.80781,-30.352573,-36.984974,-36.28927,-36.8935,-38.446632,-43.684517,-48.714447,-52.761154,-54.05468,-54.14588,-59.381325,-61.202797,-62.556053,-70.22679,-75.33122,-74.95215,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-295.2584,234.91327,-57.0393,-18.293186,-0.8794571,-24.80989,-14.09931,-24.117569,-17.11536,-14.7545185,-20.043646,-6.055704,-8.120892,1.728,0
-25.950138,-19.335316,-14.821009,-18.945679,-16.118973,-14.229079,-12.449332,-14.41052,-17.295498,-24.935272,-22.723,-23.499247,-26.86174,-25.538755,-30.89782,-35.146126,-33.47576,-33.05588,-38.946487,-40.10055,-40.457077,-40.137207,-42.397556,-44.786766,-50.261116,-52.766632,-54.485184,-58.34671,-61.93754,-62.99884,-66.48553,-71.36442,-72.65519,-77.90622,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-288.9005,238.77634,-43.430897,-4.832059,-8.5701065,-31.561506,-13.86462,-16.334686,-11.465223,-14.259079,-9.56085,-3.2331371,-8.582687,1.755,0
-26.436117,-19.744177,-20.43713,-17.324297,-14.316128,-10.705372,-13.024551,-16.010448,-19.905691,-23.112015,-24.662832,-30.49047,-26.50733,-27.25534,-29.084564,-34.548206,-35.923218,-34.31145,-34.51811,-38.540188,-39.129242,-39.613678,-45.017746,-47.018612,-53.39968,-53.384865,-55.39663,-59.879227,-61.77031,-62.62047,-65.59987,-71.7326,-71.90912,-77.00635,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-292.12375,238.47037,-40.17463,-4.6712914,-4.7049217,-26.15268,-20.500711,-24.149837,-10.606393,-13.55129,-10.642271,0.48771772,-1.5812942,1.782,0
-26.31936,-16.785286,-15.451012,-14.727598,-12.9286995,-16.70572,-14.720346,-14.359804,-18.695686,-23.744728,-23.896065,-29.580315,-25.492947,-27.072557,-25.18442,-28.958242,-31.419632,-31.257725,-34.74002,-38.15589,-38.253105,-40.464005,-43.567337,-48.15497,-51.006287,-53.81005,-55.103615,-58.164856,-59.11657,-59.443054,-60.763245,-66.76321,-70.20409,-72.47779,-76.184616,-80.0,-80.0,-80.0,-80.0,-80.0,-278.84744,234.41258,-44.06154,-2.0060256,-8.004336,-12.058359,-17.218151,-27.85854,-9.739703,-16.023027,-7.7923384,-2.3196743,-12.0839815,1.809,0
-25.851809,-17.882137,-15.795809,-17.978909,-18.686163,-22.452494,-20.294567,-19.183073,-19.450048,-20.70957,-24.668001,-25.659365,-22.98406,-27.314678,-26.70671,-32.022945,-33.84617,-30.783207,-33.84095,-36.617943,-38.07937,-41.850033,-42.56742,-47.334236,-50.63158,-52.412086,-55.027946,-57.108803,-59.673195,-59.03521,-62.398766,-66.27757,-67.716255,-73.09034,-78.52522,-80.0,-80.0,-80.0,-80.0,-80.0,-285.4705,227.00406,-52.47874,-8.605061,-10.379988,-13.877134,-9.922398,-13.918369,-1.6404076,-12.338978,-9.607159,-9.445503,-11.935955,1.836,0
-26.21819,-19.517084,-19.638554,-19.707394,-19.91938,-17.725864,-17.457157,-15.935804,-21.125084,-22.27382,-25.953203,-26.49844,-26.705883,-29.283632,-27.138645,-32.478474,-33.92839,-33.05343,-32.144768,-36.762344,-39.271263,-38.67862,-44.15291,-49.133736,-50.697117,-50.528584,-53.542892,-58.034172,-59.887993,-61.149788,-62.981834,-67.64424,-69.29109,-73.141945,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-286.62946,226.49525,-50.984592,-4.5714073,-8.132171,-16.701416,-14.895156,-20.253359,-3.4664216,-8.4658785,-6.8911552,-4.25639,-3.3615234,1.863,0
-24.627258,-19.53817,-21.59479,-18.648964,-17.473942,-16.673706,-18.422132,-20.424267,-25.273914,-28.598543,-27.884068,-26.96005,-26.829456,-26.10942,-26.391598,-28.977308,-30.468098,-28.409061,-33.45366,-37.48085,-36.316116,-39.505066,-44.294403,-48.716354,-51.562675,-52.938606,-54.76065,-59.885063,-56.778397,-59.909325,-64.53441,-66.67545,-68.52695,-72.87131,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-287.61496,224.96834,-54.26928,-4.9349127,0.7669215,-5.224728,-12.087652,-25.172062,-9.632304,-15.082313,-8.067179,-0.112456694,-1.9702195,1.89,0
-29.704807,-19.859478,-11.42168,-14.1180935,-10.631873,-15.839685,-14.740748,-15.673216,-19.994127,-26.115482,-24.946873,-23.15935,-26.68118,-31.562634,-29.226494,-31.270594,-30.611055,-30.11642,-37.022133,-35.90467,-37.010513,-37.940956,-43.79463,-46.91777,-49.974503,-50.31298,-54.372414,-56.209015,-55.715004,-60.271942,-63.693764,-66.2784,-67.959946,-72.03929,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-275.71774,231.18813,-47.043777,3.2031612,-9.668846,-18.824722,-20.128176,-27.519333,-10.128157,-18.06287,-13.662001,-10.019354,-9.2302685,1.917,0
-28.2813,-15.62595,-15.985971,-15.839367,-15.873016,-17.615744,-13.548382,-14.454283,-21.008148,-25.776169,-24.539074,-26.622501,-27.427309,-27.196346,-26.786402,-30.188614,-34.272278,-30.726274,-35.710175,-36.40563,-37.544456,-36.772438,-42.447098,-46.26619,-48.332054,-54.33275,-55.31272,-55.896645,-57.2706,-59.484627,-62.0539,-66.548996,-69.97512,-76.93788,-80.0,-80.0,-80.0,-80.0,-80.0,-80.0,-281.85504,229.16893,-51.258682,-0.75158036,-8.431593,-19.665287,-17.06658,-25.295462,-6.368552,-19.484243,-12.080349,1.5061613,-9.103947,1.944,0
